Industry,Names Date,VWRETURN
3,19670930,0.03186
3,19671031,-0.04042
3,19671130,0.01784
3,19671231,0.0543
3,19680131,-0.05527
3,19680229,-0.04431
3,19680331,0.01074
3,19680430,0.12057
3,19680531,0.04991
3,19680630,0.00056
3,19680731,-0.04023
3,19680831,0.04189
3,19680930,0.04839
3,19681031,0.00946
3,19681130,0.06456
3,19681231,-0.0261
3,19690131,0.00214
3,19690228,-0.05825
3,19690331,0.03544
3,19690430,0.01835
3,19690531,-0.01052
3,19690630,-0.06685
3,19690731,-0.05779
3,19690831,0.04518
3,19690930,-0.0099
3,19691031,0.07193
3,19691130,-0.03056
3,19691231,-0.00785
3,19700131,-0.07155
3,19700228,0.06433
3,19700331,0.00053
3,19700430,-0.09414
3,19700531,-0.086
3,19700630,-0.04943
3,19700731,0.05028
3,19700831,0.05403
3,19700930,0.05352
3,19701031,-0.03201
3,19701130,0.0401
3,19701231,0.08427
3,19710131,0.06778
3,19710228,0.01449
3,19710331,0.04693
3,19710430,0.04634
3,19710531,-0.02461
3,19710630,0.00115
3,19710731,-0.04631
3,19710831,0.06706
3,19710930,-0.00348
3,19711031,-0.06027
3,19711130,-0.00701
3,19711231,0.11276
3,19720131,0.03791
3,19720229,0.05586
3,19720331,0.02937
3,19720430,0.02407
3,19720531,0.02032
3,19720630,-0.01349
3,19720731,0.00709
3,19720831,0.01878
3,19720930,-0.00607
3,19721031,0.00866
3,19721130,0.04914
3,19721231,0.00656
3,19730131,-0.03995
3,19730228,-0.02214
3,19730331,-0.00087
3,19730430,-0.04519
3,19730531,-0.00663
3,19730630,-0.00048
3,19730731,0.07344
3,19730831,0.00214
3,19730930,0.04956
3,19731031,0.01318
3,19731130,-0.13112
3,19731231,0.02467
3,19740131,0.01798
3,19740228,0.0095
3,19740331,-0.01146
3,19740430,-0.02425
3,19740531,-0.03403
3,19740630,-0.00369
3,19740731,-0.06614
3,19740831,-0.0867
3,19740930,-0.124
3,19741031,0.14869
3,19741130,-0.04555
3,19741231,-0.04364
3,19750131,0.17439
3,19750228,0.09034
3,19750331,0.0575
3,19750430,0.09077
3,19750531,0.03817
3,19750630,0.04412
3,19750731,-0.05687
3,19750831,-0.00476
3,19750930,-0.04615
3,19751031,0.05601
3,19751130,0.03905
3,19751231,-0.00659
3,19760131,0.17761
3,19760229,0.03489
3,19760331,0.03156
3,19760430,-0.01042
3,19760531,-0.00555
3,19760630,0.04936
3,19760731,-0.01569
3,19760831,-0.00805
3,19760930,0.01851
3,19761031,-0.03398
3,19761130,0.01862
3,19761231,0.06831
3,19770131,-0.05297
3,19770228,0.00524
3,19770331,0.00145
3,19770430,0.01455
3,19770531,-0.02259
3,19770630,0.04465
3,19770731,-0.04209
3,19770831,-0.00799
3,19770930,-0.00236
3,19771031,-0.05085
3,19771130,0.04601
3,19771231,0.00137
3,19780131,-0.04004
3,19780228,-0.01123
3,19780331,0.0542
3,19780430,0.11283
3,19780531,0.05167
3,19780630,-0.0048
3,19780731,0.09182
3,19780831,0.03959
3,19780930,-0.00866
3,19781031,-0.10564
3,19781130,0.03049
3,19781231,0.04209
3,19790131,0.07489
3,19790228,-0.04255
3,19790331,0.06872
3,19790430,-0.00433
3,19790531,-0.02574
3,19790630,0.04427
3,19790731,0.01696
3,19790831,0.08007
3,19790930,-0.00757
3,19791031,-0.09099
3,19791130,0.04471
3,19791231,0.05391
3,19800131,0.09688
3,19800229,-0.02568
3,19800331,-0.10594
3,19800430,0.03187
3,19800531,0.0647
3,19800630,0.0323
3,19800731,0.11221
3,19800831,0.02612
3,19800930,0.0514
3,19801031,0.02525
3,19801130,0.09075
3,19801231,-0.00642
3,19810131,-0.01526
3,19810228,0.05249
3,19810331,0.08731
3,19810430,0.01943
3,19810531,0.01053
3,19810630,-0.01786
3,19810731,-0.01547
3,19810831,-0.07338
3,19810930,-0.08514
3,19811031,0.0334
3,19811130,0.05842
3,19811231,-0.00829
3,19820131,-0.03447
3,19820228,-0.04947
3,19820331,-0.016
3,19820430,0.03223
3,19820531,-0.04505
3,19820630,-0.01656
3,19820731,-0.01107
3,19820831,0.14464
3,19820930,-0.0069
3,19821031,0.14009
3,19821130,0.07309
3,19821231,0.02882
3,19830131,0.04857
3,19830228,0.04813
3,19830331,0.02637
3,19830430,0.06326
3,19830531,0.03609
3,19830630,0.02427
3,19830731,-0.01839
3,19830831,-0.00285
3,19830930,0.03394
3,19831031,-0.01985
3,19831130,0.08295
3,19831231,0.00301
3,19840131,-0.02561
3,19840229,-0.06394
3,19840331,0.03176
3,19840430,-0.00732
3,19840531,-0.05478
3,19840630,0.04114
3,19840731,-0.00985
3,19840831,0.12703
3,19840930,-0.02093
3,19841031,0.01463
3,19841130,-0.01347
3,19841231,0.02689
3,19850131,0.09965
3,19850228,0.01281
3,19850331,-0.0316
3,19850430,-0.01741
3,19850531,0.05891
3,19850630,0.01615
3,19850731,0.03622
3,19850831,-0.00926
3,19850930,-0.04063
3,19851031,0.02799
3,19851130,0.08899
3,19851231,0.04569
3,19860131,0.02819
3,19860228,0.10247
3,19860331,0.06166
3,19860430,-0.02038
3,19860531,0.04065
3,19860630,-0.00435
3,19860731,-0.07094
3,19860831,0.07644
3,19860930,-0.05512
3,19861031,0.06157
3,19861130,0.02659
3,19861231,-0.01213
3,19870131,0.1491
3,19870228,0.05544
3,19870331,0.03454
3,19870430,-0.01275
3,19870531,0.00895
3,19870630,0.05831
3,19870731,0.09244
3,19870831,0.02996
3,19870930,0.0153
3,19871031,-0.27828
3,19871130,-0.03539
3,19871231,0.11015
3,19880131,0.01753
3,19880229,0.09309
3,19880331,0.00322
3,19880430,0.02158
3,19880531,0.00266
3,19880630,0.08665
3,19880731,-0.0183
3,19880831,-0.04471
3,19880930,0.03421
3,19881031,0.01147
3,19881130,-0.02362
3,19881231,0.03233
3,19890131,0.06968
3,19890228,-0.01155
3,19890331,0.01029
3,19890430,0.05268
3,19890531,0.03409
3,19890630,-0.0267
3,19890731,0.07332
3,19890831,0.03891
3,19890930,-0.02514
3,19891031,-0.04555
3,19891130,0.02515
3,19891231,0.01873
3,19900131,-0.05549
3,19900228,0.03154
3,19900331,0.04778
3,19900430,-0.03248
3,19900531,0.07949
3,19900630,-0.00544
3,19900731,0.00129
3,19900831,-0.11021
3,19900930,-0.07242
3,19901031,-0.01459
3,19901130,0.06905
3,19901231,0.0561
3,19910131,0.08279
3,19910228,0.06753
3,19910331,0.02233
3,19910430,0.00042
3,19910531,0.07852
3,19910630,-0.03771
3,19910731,0.03366
3,19910831,0.0287
3,19910930,-0.01649
3,19911031,0.02859
3,19911130,-0.04916
3,19911231,0.11199
3,19920131,0.03151
3,19920229,0.02619
3,19920331,-0.0132
3,19920430,0.02319
3,19920531,-0.00083
3,19920630,-0.02739
3,19920731,0.02629
3,19920831,-0.03147
3,19920930,0.02129
3,19921031,0.01133
3,19921130,0.04584
3,19921231,0.02498
3,19930131,0.02358
3,19930228,0.02346
3,19930331,0.02553
3,19930430,-0.00873
3,19930531,0.03629
3,19930630,0.00134
3,19930731,0.00213
3,19930831,0.05505
3,19930930,-0.011
3,19931031,0.03027
3,19931130,0.01505
3,19931231,0.04245
3,19940131,0.05077
3,19940228,-0.00298
3,19940331,-0.04639
3,19940430,-0.00361
3,19940531,0.01679
3,19940630,-0.02028
3,19940731,0.04638
3,19940831,0.05721
3,19940930,-0.01469
3,19941031,0.00233
3,19941130,-0.04838
3,19941231,0.03321
3,19950131,-0.00028
3,19950228,0.06173
3,19950331,0.04366
3,19950430,0.03233
3,19950531,0.03641
3,19950630,0.04211
3,19950731,0.04869
3,19950831,-0.00066
3,19950930,0.00807
3,19951031,-0.02474
3,19951130,0.07456
3,19951231,0.00991
3,19960131,0.02374
3,19960229,0.01818
3,19960331,0.0295
3,19960430,0.03752
3,19960531,0.02511
3,19960630,-0.01061
3,19960731,-0.03962
3,19960831,0.04267
3,19960930,0.05597
3,19961031,0.00696
3,19961130,0.06716
3,19961231,0.01313
3,19970131,0.0419
3,19970228,0.00784
3,19970331,-0.03413
3,19970430,0.05055
3,19970531,0.08403
3,19970630,0.04732
3,19970731,0.07997
3,19970831,-0.02371
3,19970930,0.0349
3,19971031,-0.06584
3,19971130,0.01697
3,19971231,-0.00124
3,19980131,0.01317
3,19980228,0.08717
3,19980331,0.04623
3,19980430,0.01874
3,19980531,-0.04149
3,19980630,-0.03876
3,19980731,-0.04758
3,19980831,-0.16999
3,19980930,0.05123
3,19981031,0.12662
3,19981130,0.04727
3,19981231,0.0068
3,19990131,0.03829
3,19990228,-0.02107
3,19990331,0.02393
3,19990430,0.16519
3,19990531,-0.02068
3,19990630,0.05863
3,19990731,-0.01124
3,19990831,-0.00248
3,19990930,-0.02883
3,19991031,-0.00561
3,19991130,0.0137
3,19991231,0.10337
3,20000131,-0.01443
3,20000229,0.02045
3,20000331,0.10403
3,20000430,0.01438
3,20000531,-0.02626
3,20000630,0.03459
3,20000731,0.00518
3,20000831,0.11036
3,20000930,-0.06081
3,20001031,0.01763
3,20001130,-0.0488
3,20001231,0.07943
3,20010131,0.05705
3,20010228,-0.03967
3,20010331,-0.05005
3,20010430,0.11633
3,20010531,0.02658
3,20010630,-0.05206
3,20010731,0.00788
3,20010831,-0.024
3,20010930,-0.13949
3,20011031,0.06171
3,20011130,0.09389
3,20011231,0.04766
3,20020131,0.03184
3,20020228,0.04985
3,20020331,0.05555
3,20020430,-0.00714
3,20020531,-0.00335
3,20020630,-0.03159
3,20020731,-0.09319
3,20020831,-0.01713
3,20020930,-0.09183
3,20021031,0.05861
3,20021130,0.09376
3,20021231,-0.0404
3,20030131,-0.04259
3,20030228,-0.01377
3,20030331,-0.01265
3,20030430,0.07637
3,20030531,0.06315
3,20030630,0.02172
3,20030731,0.06676
3,20030831,0.06299
3,20030930,-0.0494
3,20031031,0.10841
3,20031130,0.02688
3,20031231,0.08225
3,20040131,-0.00818
3,20040229,0.02424
3,20040331,-0.00784
3,20040430,-0.01376
3,20040531,0.02279
3,20040630,0.06365
3,20040731,-0.02665
3,20040831,0.00016
3,20040930,0.03989
3,20041031,-0.00755
3,20041130,0.08868
3,20041231,0.02209
3,20050131,-0.02271
3,20050228,0.05042
3,20050331,-0.01721
3,20050430,-0.03805
3,20050531,0.04524
3,20050630,0.00332
3,20050731,0.07515
3,20050831,0.00335
3,20050930,0.01291
3,20051031,-0.03378
3,20051130,0.07033
3,20051231,0.02056
3,20060131,0.08907
3,20060228,0.01709
3,20060331,0.05138
3,20060430,0.0477
3,20060531,-0.03749
3,20060630,-0.00207
3,20060731,-0.03931
3,20060831,0.01186
3,20060930,0.0208
3,20061031,0.05235
3,20061130,0.05065
3,20061231,0.00539
3,20070131,0.04934
3,20070228,0.01561
3,20070331,0.02775
3,20070430,0.05459
3,20070531,0.08079
3,20070630,0.00147
3,20070731,0.00493
3,20070831,0.00598
3,20070930,0.0674
3,20071031,0.0104
3,20071130,-0.04527
3,20071231,0.006
3,20080131,-0.06987
3,20080229,0.00591
3,20080331,0.02692
3,20080430,0.04341
3,20080531,0.03866
3,20080630,-0.08927
3,20080731,-0.01565
3,20080831,0.00151
3,20080930,-0.15129
3,20081031,-0.2401
3,20081130,-0.08623
3,20081231,0.04363
3,20090131,-0.09893
3,20090228,-0.15722
3,20090331,0.11213
3,20090430,0.22971
3,20090531,0.0868
3,20090630,-0.02135
3,20090731,0.11403
3,20090831,0.04536
3,20090930,0.08932
3,20091031,-0.05036
3,20091130,0.09153
3,20091231,0.04756
3,20100131,-0.03374
3,20100228,0.05367
3,20100331,0.09832
3,20100430,0.02948
3,20100531,-0.10006
3,20100630,-0.06793
3,20100731,0.11162
3,20100831,-0.07683
3,20100930,0.12871
3,20101031,0.04043
3,20101130,0.02428
3,20101231,0.09881
3,20110131,0.05526
3,20110228,0.03473
3,20110331,0.01539
3,20110430,0.02193
3,20110531,-0.03263
3,20110630,-0.00512
3,20110731,-0.05243
3,20110831,-0.08607
3,20110930,-0.10822
3,20111031,0.17064
3,20111130,0.00809
3,20111231,0.00496
3,20120131,0.08232
3,20120229,0.04132
3,20120331,0.00357
3,20120430,-0.00811
3,20120531,-0.0807
3,20120630,0.02771
3,20120731,0.01032
3,20120831,0.02828
3,20120930,0.03356
3,20121031,-0.00974
3,20121130,0.0255
3,20121231,0.03622
3,20130131,0.05699
3,20130228,0.01864
3,20130331,0.02726
3,20130430,-0.00587
3,20130531,0.04709
3,20130630,-0.01136
3,20130731,0.06357
3,20130831,-0.02145
3,20130930,0.06478
3,20131031,0.05243
3,20131130,0.0271
3,20131231,0.04024
3,20140131,-0.04246
3,20140228,0.04844
3,20140331,0.00668
3,20140430,0.01045
3,20140531,0.01518
3,20140630,0.02023
3,20140731,-0.04392
3,20140831,0.04467
3,20140930,-0.02716
3,20141031,0.02537
3,20141130,0.02169
3,20141231,-0.00633
4,19260731,-0.00893
4,19260831,0.03588
4,19260930,-0.03314
4,19261031,-0.00564
4,19261130,0.00252
4,19261231,0.03071
4,19270131,0.01258
4,19270228,0.01505
4,19270331,-0.04737
4,19270430,-0.04463
4,19270531,0.04833
4,19270630,-0.02263
4,19270731,0.02921
4,19270831,0.0019
4,19270930,0.03594
4,19271031,-0.01929
4,19271130,0.04502
4,19271231,0.01282
4,19280131,-0.0165
4,19280229,-0.00063
4,19280331,0.0607
4,19280430,0.16859
4,19280531,-0.04698
4,19280630,-0.03731
4,19280731,0.01342
4,19280831,0.02605
4,19280930,0.05598
4,19281031,0.02404
4,19281130,0.18178
4,19281231,-0.03677
4,19290131,-0.0698
4,19290228,-0.00013
4,19290331,0.1132
4,19290430,0.01406
4,19290531,-0.05502
4,19290630,0.01863
4,19290731,0.00779
4,19290831,0.12117
4,19290930,-0.02754
4,19291031,-0.09576
4,19291130,-0.06247
4,19291231,-0.00858
4,19300131,-0.00487
4,19300228,-0.04368
4,19300331,0.19202
4,19300430,0.07114
4,19300531,-0.03478
4,19300630,-0.14941
4,19300731,0.05171
4,19300831,-0.02695
4,19300930,-0.15021
4,19301031,-0.07499
4,19301130,-0.0364
4,19301231,-0.11826
4,19310131,0.06046
4,19310228,0.06069
4,19310331,-0.14234
4,19310430,-0.136
4,19310531,-0.12428
4,19310630,0.18852
4,19310731,-0.03214
4,19310831,0.09867
4,19310930,-0.29476
4,19311031,0.16202
4,19311130,-0.07365
4,19311231,-0.1814
4,19320131,-0.04088
4,19320229,0.09304
4,19320331,0.00742
4,19320430,-0.13117
4,19320531,-0.03428
4,19320630,0.07654
4,19320731,0.38234
4,19320831,0.22518
4,19320930,-0.09349
4,19321031,-0.03675
4,19321130,-0.03838
4,19321231,0.00326
4,19330131,-0.02022
4,19330228,-0.12347
4,19330331,0.05203
4,19330430,0.40942
4,19330531,0.2209
4,19330630,0.13382
4,19330731,-0.11087
4,19330831,0.19853
4,19330930,-0.01802
4,19331031,-0.04085
4,19331130,0.16002
4,19331231,-0.0071
4,19340131,0.09604
4,19340228,-0.03123
4,19340331,-0.01175
4,19340430,-0.017
4,19340531,-0.04437
4,19340630,0.01345
4,19340731,-0.09115
4,19340831,0.06477
4,19340930,-0.02355
4,19341031,-0.0453
4,19341130,0.07021
4,19341231,0.00932
4,19350131,-0.0425
4,19350228,-0.02596
4,19350331,-0.03593
4,19350430,0.14969
4,19350531,0.03978
4,19350630,0.01712
4,19350731,0.00292
4,19350831,-0.01348
4,19350930,-0.03169
4,19351031,0.14009
4,19351130,0.03199
4,19351231,0.14784
4,19360131,0.14506
4,19360229,0.01527
4,19360331,0.02393
4,19360430,-0.10055
4,19360531,-0.00371
4,19360630,0.0187
4,19360731,0.04955
4,19360831,-0.00541
4,19360930,0.01534
4,19361031,0.12905
4,19361130,0.01776
4,19361231,0.09757
4,19370131,0.02652
4,19370228,0.0168
4,19370331,0.04117
4,19370430,-0.05027
4,19370531,-0.00112
4,19370630,-0.02513
4,19370731,0.08609
4,19370831,-0.06445
4,19370930,-0.13041
4,19371031,-0.06871
4,19371130,-0.11305
4,19371231,-0.01019
4,19380131,0.00797
4,19380228,0.09634
4,19380331,-0.25097
4,19380430,0.16445
4,19380531,-0.05626
4,19380630,0.22397
4,19380731,0.07633
4,19380831,-0.0879
4,19380930,0.00892
4,19381031,-0.01392
4,19381130,0.00213
4,19381231,0.05217
4,19390131,-0.06188
4,19390228,-0.01096
4,19390331,-0.08081
4,19390430,-0.00971
4,19390531,0.02758
4,19390630,-0.05138
4,19390731,0.03145
4,19390831,-0.03806
4,19390930,0.26672
4,19391031,-0.03792
4,19391130,-0.05912
4,19391231,-0.00009
4,19400131,-0.02109
4,19400229,0.01061
4,19400331,0.01924
4,19400430,0.00401
4,19400531,-0.24134
4,19400630,0.05873
4,19400731,0.03286
4,19400831,0.01627
4,19400930,-0.02158
4,19401031,0.0647
4,19401130,0.01088
4,19401231,0.02644
4,19410131,-0.01899
4,19410228,-0.00507
4,19410331,0.03831
4,19410430,0.01492
4,19410531,0.05656
4,19410630,0.05483
4,19410731,0.11222
4,19410831,-0.03368
4,19410930,-0.00503
4,19411031,0.02318
4,19411130,0.03365
4,19411231,-0.10662
4,19420131,-0.01149
4,19420228,-0.05738
4,19420331,-0.08133
4,19420430,-0.03275
4,19420531,0.06968
4,19420630,0.04575
4,19420731,0.06171
4,19420831,0.03798
4,19420930,0.02472
4,19421031,0.09866
4,19421130,0.01004
4,19421231,0.07611
4,19430131,0.06555
4,19430228,0.08097
4,19430331,0.07359
4,19430430,0.01172
4,19430531,0.05808
4,19430630,0.01332
4,19430731,-0.02766
4,19430831,0.01322
4,19430930,0.0155
4,19431031,-0.02192
4,19431130,-0.06512
4,19431231,0.07068
4,19440131,0.00554
4,19440229,0.00257
4,19440331,0.01956
4,19440430,-0.01306
4,19440531,0.05451
4,19440630,0.00445
4,19440731,-0.01053
4,19440831,-0.01901
4,19440930,-0.01339
4,19441031,0.01923
4,19441130,0.02691
4,19441231,0.05368
4,19450131,0.05129
4,19450228,0.07509
4,19450331,-0.05169
4,19450430,0.06964
4,19450531,-0.00837
4,19450630,-0.00454
4,19450731,-0.03177
4,19450831,0.02356
4,19450930,0.0208
4,19451031,0.06454
4,19451130,0.08788
4,19451231,-0.00097
4,19460131,0.0018
4,19460228,-0.0462
4,19460331,0.1125
4,19460430,0.08952
4,19460531,0.03877
4,19460630,-0.02946
4,19460731,0.00043
4,19460831,-0.05494
4,19460930,-0.07935
4,19461031,-0.006
4,19461130,0.00623
4,19461231,0.04578
4,19470131,-0.00558
4,19470228,-0.02557
4,19470331,0.02395
4,19470430,-0.00361
4,19470531,0.02631
4,19470630,0.0791
4,19470731,0.04015
4,19470831,-0.02214
4,19470930,-0.02529
4,19471031,0.05409
4,19471130,-0.00302
4,19471231,0.09689
4,19480131,-0.07332
4,19480229,-0.02877
4,19480331,0.10157
4,19480430,0.1145
4,19480531,0.06204
4,19480630,0.03687
4,19480731,-0.07025
4,19480831,-0.01947
4,19480930,-0.04374
4,19481031,0.09273
4,19481130,-0.12034
4,19481231,0.04885
4,19490131,-0.03699
4,19490228,-0.04193
4,19490331,0.06164
4,19490430,0.01431
4,19490531,-0.05513
4,19490630,-0.0105
4,19490731,0.06324
4,19490831,0.05569
4,19490930,0.03087
4,19491031,0.03864
4,19491130,-0.02591
4,19491231,0.01199
4,19500131,-0.00499
4,19500228,-0.00401
4,19500331,0.04924
4,19500430,0.03366
4,19500531,0.08906
4,19500630,-0.04399
4,19500731,0.09016
4,19500831,0.04405
4,19500930,0.03619
4,19501031,0.00397
4,19501130,0.0541
4,19501231,0.08994
4,19510131,0.06443
4,19510228,0.01039
4,19510331,-0.02336
4,19510430,0.11129
4,19510531,-0.02815
4,19510630,0.01125
4,19510731,0.11603
4,19510831,0.05976
4,19510930,-0.00593
4,19511031,0.01487
4,19511130,-0.00696
4,19511231,0.04885
4,19520131,0.06718
4,19520229,-0.03142
4,19520331,0.08915
4,19520430,-0.07573
4,19520531,0.036
4,19520630,0.05535
4,19520731,-0.00958
4,19520831,-0.02605
4,19520930,-0.0425
4,19521031,0.00496
4,19521130,0.02152
4,19521231,0.04692
4,19530131,-0.02959
4,19530228,0.00376
4,19530331,0.00058
4,19530430,-0.05088
4,19530531,0.01968
4,19530630,-0.00002
4,19530731,0.04002
4,19530831,-0.06274
4,19530930,-0.0186
4,19531031,0.05721
4,19531130,0.0206
4,19531231,0.00465
4,19540131,0.08826
4,19540228,0.02989
4,19540331,0.04383
4,19540430,0.06312
4,19540531,0.03066
4,19540630,-0.05717
4,19540731,0.04279
4,19540831,0.00593
4,19540930,0.10001
4,19541031,-0.01176
4,19541130,0.08036
4,19541231,0.06522
4,19550131,0.00536
4,19550228,0.02455
4,19550331,0.00382
4,19550430,0.00476
4,19550531,-0.00651
4,19550630,0.11165
4,19550731,0.03226
4,19550831,-0.0095
4,19550930,-0.00296
4,19551031,-0.01231
4,19551130,0.09018
4,19551231,0.03576
4,19560131,0.00673
4,19560229,0.04219
4,19560331,0.11669
4,19560430,0.04238
4,19560531,-0.05876
4,19560630,0.02858
4,19560731,0.0614
4,19560831,-0.0511
4,19560930,-0.05237
4,19561031,0.00417
4,19561130,0.04984
4,19561231,0.05347
4,19570131,-0.04056
4,19570228,-0.0159
4,19570331,0.03502
4,19570430,0.06592
4,19570531,0.08421
4,19570630,-0.00601
4,19570731,0.0108
4,19570831,-0.05681
4,19570930,-0.08064
4,19571031,-0.06201
4,19571130,0.02462
4,19571231,-0.0709
4,19580131,0.02193
4,19580228,-0.04832
4,19580331,0.07803
4,19580430,0.06227
4,19580531,0.00325
4,19580630,0.04521
4,19580731,0.00644
4,19580831,0.01716
4,19580930,0.03637
4,19581031,0.02171
4,19581130,0.01937
4,19581231,0.00642
4,19590131,0.00483
4,19590228,-0.07615
4,19590331,0.02014
4,19590430,0.01834
4,19590531,-0.00488
4,19590630,-0.02556
4,19590731,0.04916
4,19590831,-0.02325
4,19590930,-0.06793
4,19591031,0.01591
4,19591130,-0.00113
4,19591231,0.04448
4,19600131,-0.0706
4,19600229,-0.03332
4,19600331,-0.00153
4,19600430,-0.04257
4,19600531,-0.02838
4,19600630,0.02985
4,19600731,0.00034
4,19600831,0.03606
4,19600930,-0.00754
4,19601031,0.02236
4,19601130,0.03192
4,19601231,0.05161
4,19610131,0.10175
4,19610228,0.00971
4,19610331,0.02513
4,19610430,0.045
4,19610531,-0.00212
4,19610630,-0.04167
4,19610731,0.02328
4,19610831,0.00095
4,19610930,-0.05887
4,19611031,0.06336
4,19611130,0.05633
4,19611231,0.03782
4,19620131,0.00248
4,19620228,0.05877
4,19620331,-0.01561
4,19620430,-0.03176
4,19620531,-0.04615
4,19620630,-0.04229
4,19620731,0.0502
4,19620831,0.02141
4,19620930,-0.01784
4,19621031,-0.00148
4,19621130,0.10373
4,19621231,0.04221
4,19630131,0.02946
4,19630228,-0.01134
4,19630331,0.06369
4,19630430,0.06198
4,19630531,0.0025
4,19630630,0.0077
4,19630731,0.02377
4,19630831,0.03967
4,19630930,-0.0329
4,19631031,-0.00201
4,19631130,-0.00884
4,19631231,0.04648
4,19640131,0.04988
4,19640229,0.01104
4,19640331,0.01659
4,19640430,0.04276
4,19640531,0.0239
4,19640630,0.00748
4,19640731,0.03389
4,19640831,-0.0163
4,19640930,0.03094
4,19641031,0.03276
4,19641130,0.02497
4,19641231,-0.00085
4,19650131,0.00732
4,19650228,-0.03166
4,19650331,-0.02866
4,19650430,0.01016
4,19650531,0.00895
4,19650630,-0.02053
4,19650731,0.01865
4,19650831,0.0178
4,19650930,0.0433
4,19651031,0.02106
4,19651130,0.00791
4,19651231,0.00332
4,19660131,0.01313
4,19660228,-0.02875
4,19660331,-0.02035
4,19660430,0.03568
4,19660531,-0.03508
4,19660630,-0.01986
4,19660731,0.00533
4,19660831,-0.06273
4,19660930,0.03965
4,19661031,0.08581
4,19661130,-0.00774
4,19661231,-0.00143
4,19670131,0.04105
4,19670228,0.00024
4,19670331,0.03741
4,19670430,0.01909
4,19670531,-0.02137
4,19670630,0.03064
4,19670731,0.0709
4,19670831,-0.01191
4,19670930,0.04541
4,19671031,-0.00608
4,19671130,0.01087
4,19671231,0.0342
4,19680131,-0.00437
4,19680229,-0.02681
4,19680331,0.009
4,19680430,0.06421
4,19680531,0.01634
4,19680630,0.02335
4,19680731,0.05975
4,19680831,0.01848
4,19680930,0.03834
4,19681031,0.02773
4,19681130,0.06328
4,19681231,-0.0192
4,19690131,-0.00858
4,19690228,-0.0493
4,19690331,0.07125
4,19690430,-0.00059
4,19690531,0.05072
4,19690630,-0.09483
4,19690731,-0.09451
4,19690831,0.06921
4,19690930,-0.08883
4,19691031,-0.00843
4,19691130,-0.04035
4,19691231,-0.02773
4,19700131,-0.09031
4,19700228,0.05164
4,19700331,-0.00218
4,19700430,-0.09218
4,19700531,0.02231
4,19700630,-0.019
4,19700731,0.13162
4,19700831,0.06555
4,19700930,0.03794
4,19701031,0.03076
4,19701130,0.05276
4,19701231,0.02485
4,19710131,0.00908
4,19710228,0.04734
4,19710331,0.03639
4,19710430,0.04416
4,19710531,-0.04139
4,19710630,0.01768
4,19710731,-0.01345
4,19710831,-0.00138
4,19710930,-0.01337
4,19711031,-0.03788
4,19711130,0.00108
4,19711231,0.09158
4,19720131,0.00925
4,19720229,0.02709
4,19720331,-0.04452
4,19720430,-0.00348
4,19720531,0.04811
4,19720630,-0.00403
4,19720731,-0.00006
4,19720831,0.11907
4,19720930,0.00204
4,19721031,0.03185
4,19721130,0.06543
4,19721231,0.02309
4,19730131,0.04698
4,19730228,-0.07043
4,19730331,0.03549
4,19730430,-0.0133
4,19730531,-0.02741
4,19730630,0.02524
4,19730731,0.01035
4,19730831,-0.02448
4,19730930,0.08764
4,19731031,0.05862
4,19731130,-0.05379
4,19731231,0.08049
4,19740131,-0.0579
4,19740228,-0.00568
4,19740331,-0.02649
4,19740430,-0.05626
4,19740531,-0.07911
4,19740630,-0.00559
4,19740731,0.00371
4,19740831,-0.08249
4,19740930,-0.08139
4,19741031,0.2275
4,19741130,-0.04329
4,19741231,0.01164
4,19750131,0.08402
4,19750228,0.03211
4,19750331,-0.01482
4,19750430,0.07964
4,19750531,0.11433
4,19750630,0.06049
4,19750731,-0.04294
4,19750831,-0.01004
4,19750930,-0.01476
4,19751031,-0.01204
4,19751130,-0.00843
4,19751231,0.00316
4,19760131,0.08776
4,19760229,-0.02443
4,19760331,0.06936
4,19760430,0.02018
4,19760531,0.05844
4,19760630,0.05109
4,19760731,-0.00415
4,19760831,-0.00642
4,19760930,0.05875
4,19761031,-0.02371
4,19761130,0.00759
4,19761231,0.06839
4,19770131,0.00372
4,19770228,-0.02604
4,19770331,-0.01651
4,19770430,0.02537
4,19770531,-0.00275
4,19770630,0.06639
4,19770731,-0.01628
4,19770831,-0.05226
4,19770930,0.0103
4,19771031,-0.03516
4,19771130,0.04166
4,19771231,0.02299
4,19780131,-0.06841
4,19780228,-0.0105
4,19780331,0.02272
4,19780430,0.0689
4,19780531,0.01463
4,19780630,-0.02486
4,19780731,0.03861
4,19780831,0.05228
4,19780930,0.04896
4,19781031,-0.09949
4,19781130,0.06578
4,19781231,0.03679
4,19790131,0.03089
4,19790228,0.01166
4,19790331,0.0987
4,19790430,0.04921
4,19790531,-0.01801
4,19790630,0.09869
4,19790731,0.01731
4,19790831,0.09051
4,19790930,0.06463
4,19791031,-0.02194
4,19791130,0.09868
4,19791231,0.03107
4,19800131,0.14526
4,19800229,0.14812
4,19800331,-0.17563
4,19800430,0.07097
4,19800531,0.04317
4,19800630,0.06601
4,19800731,0.02929
4,19800831,0.03853
4,19800930,0.06805
4,19801031,0.08274
4,19801130,0.23528
4,19801231,-0.09964
4,19810131,-0.08821
4,19810228,0.00061
4,19810331,-0.01195
4,19810430,-0.06457
4,19810531,-0.0165
4,19810630,0.04255
